season,team,week,date,opponent,conference_game,venue,attendance,capacity,pct_of_capacity,capacity_estimated
2024,West Virginia,13,2024-11-23,UCF,true,Milan Puskar Stadium,40722,60000,0.6787,false
2025,Arizona,1,2025-08-30,Hawai'i,false,Arizona Stadium,42423,50782,0.8354,false
2025,Arizona,2,2025-09-06,Weber State,false,Arizona Stadium,40038,50782,0.7884,false
2025,Arizona,3,2025-09-12,Kansas State,false,Arizona Stadium,40051,50782,0.7887,false
2025,Arizona,6,2025-10-04,Oklahoma State,true,Arizona Stadium,40685,50782,0.8012,false
2025,Arizona,7,2025-10-11,BYU,true,Arizona Stadium,47960,50782,0.9444,false
2025,Arizona,11,2025-11-08,Kansas,true,Arizona Stadium,41115,50782,0.8096,false
2025,Arizona,13,2025-11-22,Baylor,true,Arizona Stadium,40199,50782,0.7916,false
2025,Arizona State,1,2025-08-30,Northern Arizona,false,Mountain America Stadium,56759,53599,1.0590,false
2025,Arizona State,3,2025-09-13,Texas State,false,Mountain America Stadium,54005,53599,1.0076,false
2025,Arizona State,5,2025-09-26,TCU,true,Mountain America Stadium,53774,53599,1.0033,false
2025,Arizona State,8,2025-10-18,Texas Tech,true,Mountain America Stadium,54177,53599,1.0108,false
2025,Arizona State,9,2025-10-25,Houston,true,Mountain America Stadium,54256,53599,1.0123,false
2025,Arizona State,12,2025-11-15,West Virginia,true,Mountain America Stadium,54101,53599,1.0094,false
2025,Arizona State,14,2025-11-28,Arizona,true,Mountain America Stadium,54037,53599,1.0082,false
2025,BYU,1,2025-08-30,Portland State,false,LaVell Edwards Stadium,64494,62073,1.0390,false
2025,BYU,2,2025-09-06,Stanford,false,LaVell Edwards Stadium,64692,62073,1.0422,false
2025,BYU,6,2025-10-03,West Virginia,true,LaVell Edwards Stadium,63917,62073,1.0297,false
2025,BYU,8,2025-10-18,Utah,true,LaVell Edwards Stadium,64794,62073,1.0438,false
2025,BYU,12,2025-11-15,TCU,true,LaVell Edwards Stadium,64447,62073,1.0382,false
2025,BYU,14,2025-11-29,UCF,true,LaVell Edwards Stadium,60389,62073,0.9729,false
2025,Baylor,1,2025-08-29,Auburn,false,McLane Stadium,45233,45140,1.0021,false
2025,Baylor,3,2025-09-13,Samford,false,McLane Stadium,41215,45140,0.9130,false
2025,Baylor,4,2025-09-20,Arizona State,true,McLane Stadium,40964,45140,0.9075,false
2025,Baylor,6,2025-10-04,Kansas State,true,McLane Stadium,35596,45140,0.7886,false
2025,Baylor,10,2025-11-01,UCF,true,McLane Stadium,40212,45140,0.8908,false
2025,Baylor,12,2025-11-15,Utah,true,McLane Stadium,38186,45140,0.8459,false
2025,Baylor,14,2025-11-29,Houston,true,McLane Stadium,34720,45140,0.7692,false
2025,Cincinnati,2,2025-09-06,Bowling Green,false,Nippert Stadium,35421,38088,0.9300,false
2025,Cincinnati,3,2025-09-13,Northwestern State,false,Nippert Stadium,30014,38088,0.7880,false
2025,Cincinnati,6,2025-10-04,Iowa State,true,Nippert Stadium,38007,38088,0.9979,false
2025,Cincinnati,7,2025-10-11,UCF,true,Nippert Stadium,35782,38088,0.9395,false
2025,Cincinnati,9,2025-10-25,Baylor,true,Nippert Stadium,38007,38088,0.9979,false
2025,Cincinnati,12,2025-11-15,Arizona,true,Nippert Stadium,37099,38088,0.9740,false
2025,Cincinnati,13,2025-11-22,BYU,true,Nippert Stadium,38034,38088,0.9986,false
2025,Colorado,1,2025-08-29,Georgia Tech,false,Folsom Field,52868,50183,1.0535,false
2025,Colorado,2,2025-09-06,Delaware,false,Folsom Field,50341,50183,1.0031,false
2025,Colorado,4,2025-09-20,Wyoming,false,Folsom Field,53442,50183,1.0649,false
2025,Colorado,5,2025-09-27,BYU,true,Folsom Field,52265,50183,1.0415,false
2025,Colorado,7,2025-10-11,Iowa State,true,Folsom Field,52698,50183,1.0501,false
2025,Colorado,10,2025-11-01,Arizona,true,Folsom Field,48322,50183,0.9629,false
2025,Colorado,13,2025-11-22,Arizona State,true,Folsom Field,43348,50183,0.8638,false
2025,Houston,1,2025-08-28,Stephen F. Austin,false,TDECU Stadium,28150,40000,0.7037,false
2025,Houston,3,2025-09-12,Colorado,true,TDECU Stadium,37899,40000,0.9475,false
2025,Houston,6,2025-10-04,Texas Tech,true,TDECU Stadium,42806,40000,1.0701,false
2025,Houston,8,2025-10-18,Arizona,true,TDECU Stadium,28535,40000,0.7134,false
2025,Houston,10,2025-11-01,West Virginia,true,TDECU Stadium,25049,40000,0.6262,false
2025,Houston,13,2025-11-22,TCU,true,TDECU Stadium,30852,40000,0.7713,false
2025,Iowa State,1,2025-08-30,South Dakota,false,Jack Trice Stadium,61500,61500,1.0000,false
2025,Iowa State,2,2025-09-06,Iowa,false,Jack Trice Stadium,61500,61500,1.0000,false
2025,Iowa State,5,2025-09-27,Arizona,true,Jack Trice Stadium,61500,61500,1.0000,false
2025,Iowa State,9,2025-10-25,BYU,true,Jack Trice Stadium,61500,61500,1.0000,false
2025,Iowa State,10,2025-11-01,Arizona State,true,Jack Trice Stadium,60899,61500,0.9902,false
2025,Iowa State,13,2025-11-22,Kansas,true,Jack Trice Stadium,58275,61500,0.9476,false
2025,Kansas,0,2025-08-23,Fresno State,false,David Booth Kansas Memorial Stadium,41525,41525,1.0000,false
2025,Kansas,1,2025-08-29,Wagner,false,David Booth Kansas Memorial Stadium,39129,41525,0.9423,false
2025,Kansas,4,2025-09-20,West Virginia,true,David Booth Kansas Memorial Stadium,40320,41525,0.9710,false
2025,Kansas,5,2025-09-27,Cincinnati,true,David Booth Kansas Memorial Stadium,41525,41525,1.0000,false
2025,Kansas,9,2025-10-25,Kansas State,true,David Booth Kansas Memorial Stadium,41525,41525,1.0000,false
2025,Kansas,10,2025-11-01,Oklahoma State,true,David Booth Kansas Memorial Stadium,39511,41525,0.9515,false
2025,Kansas,14,2025-11-28,Utah,true,David Booth Kansas Memorial Stadium,32811,41525,0.7902,false
2025,Kansas State,1,2025-08-30,North Dakota,false,Bill Snyder Family Football Stadium,51927,50000,1.0385,false
2025,Kansas State,2,2025-09-06,Army,false,Bill Snyder Family Football Stadium,52723,50000,1.0545,false
2025,Kansas State,5,2025-09-27,UCF,true,Bill Snyder Family Football Stadium,53013,50000,1.0603,false
2025,Kansas State,7,2025-10-11,TCU,true,Bill Snyder Family Football Stadium,51316,50000,1.0263,false
2025,Kansas State,10,2025-11-01,Texas Tech,true,Bill Snyder Family Football Stadium,52111,50000,1.0422,false
2025,Kansas State,14,2025-11-29,Colorado,true,Bill Snyder Family Football Stadium,49549,50000,0.9910,false
2025,Oklahoma State,1,2025-08-28,UT Martin,false,Boone Pickens Stadium,44809,52202,0.8584,false
2025,Oklahoma State,4,2025-09-19,Tulsa,false,Boone Pickens Stadium,48842,52202,0.9356,false
2025,Oklahoma State,5,2025-09-27,Baylor,true,Boone Pickens Stadium,45689,52202,0.8752,false
2025,Oklahoma State,7,2025-10-11,Houston,true,Boone Pickens Stadium,44941,52202,0.8609,false
2025,Oklahoma State,8,2025-10-18,Cincinnati,true,Boone Pickens Stadium,46901,52202,0.8985,false
2025,Oklahoma State,12,2025-11-15,Kansas State,true,Boone Pickens Stadium,46340,52202,0.8877,false
2025,Oklahoma State,14,2025-11-29,Iowa State,true,Boone Pickens Stadium,35127,52202,0.6729,false
2025,TCU,3,2025-09-13,Abilene Christian,false,Amon G. Carter Stadium,48094,46000,1.0455,false
2025,TCU,4,2025-09-20,SMU,false,Amon G. Carter Stadium,43333,46000,0.9420,false
2025,TCU,6,2025-10-04,Colorado,true,Amon G. Carter Stadium,43160,46000,0.9383,false
2025,TCU,8,2025-10-18,Baylor,true,Amon G. Carter Stadium,43868,46000,0.9537,false
2025,TCU,11,2025-11-08,Iowa State,true,Amon G. Carter Stadium,44197,46000,0.9608,false
2025,TCU,14,2025-11-29,Cincinnati,true,Amon G. Carter Stadium,37259,46000,0.8100,false
2025,Texas Tech,1,2025-08-30,Arkansas-Pine Bluff,false,Jones AT&T Stadium,60229,60229,1.0000,false
2025,Texas Tech,2,2025-09-06,Kent State,false,Jones AT&T Stadium,60229,60229,1.0000,false
2025,Texas Tech,3,2025-09-13,Oregon State,false,Jones AT&T Stadium,60229,60229,1.0000,false
2025,Texas Tech,7,2025-10-11,Kansas,true,Jones AT&T Stadium,60229,60229,1.0000,false
2025,Texas Tech,9,2025-10-25,Oklahoma State,true,Jones AT&T Stadium,59625,60229,0.9900,false
2025,Texas Tech,11,2025-11-08,BYU,true,Jones AT&T Stadium,60229,60229,1.0000,false
2025,Texas Tech,12,2025-11-15,UCF,true,Jones AT&T Stadium,60229,60229,1.0000,false
2025,UCF,1,2025-08-28,Jacksonville State,false,Acrisure Bounce House,43043,44206,0.9737,false
2025,UCF,2,2025-09-06,North Carolina A&T,false,Acrisure Bounce House,44009,44206,0.9955,false
2025,UCF,4,2025-09-20,North Carolina,false,Acrisure Bounce House,44206,44206,1.0000,false
2025,UCF,6,2025-10-04,Kansas,true,Acrisure Bounce House,43229,44206,0.9779,false
2025,UCF,8,2025-10-18,West Virginia,true,Acrisure Bounce House,43445,44206,0.9828,false
2025,UCF,11,2025-11-07,Houston,true,Acrisure Bounce House,44206,44206,1.0000,false
2025,UCF,13,2025-11-22,Oklahoma State,true,Acrisure Bounce House,41723,44206,0.9438,false
2025,Utah,2,2025-09-06,Cal Poly,false,Rice-Eccles Stadium,51463,51444,1.0004,false
2025,Utah,4,2025-09-20,Texas Tech,true,Rice-Eccles Stadium,52236,51444,1.0154,false
2025,Utah,7,2025-10-11,Arizona State,true,Rice-Eccles Stadium,51444,51444,1.0000,false
2025,Utah,9,2025-10-25,Colorado,true,Rice-Eccles Stadium,51949,51444,1.0098,false
2025,Utah,10,2025-11-01,Cincinnati,true,Rice-Eccles Stadium,51672,51444,1.0044,false
2025,Utah,13,2025-11-22,Kansas State,true,Rice-Eccles Stadium,51444,51444,1.0000,false
2025,West Virginia,1,2025-08-30,Robert Morris,false,Milan Puskar Stadium,57093,60000,0.9516,false
2025,West Virginia,3,2025-09-13,Pittsburgh,false,Milan Puskar Stadium,62108,60000,1.0351,false
2025,West Virginia,5,2025-09-27,Utah,true,Milan Puskar Stadium,53965,60000,0.8994,false
2025,West Virginia,9,2025-10-25,TCU,true,Milan Puskar Stadium,54110,60000,0.9018,false
2025,West Virginia,11,2025-11-08,Colorado,true,Milan Puskar Stadium,55510,60000,0.9252,false
2025,West Virginia,14,2025-11-29,Texas Tech,true,Milan Puskar Stadium,44250,60000,0.7375,false
2026,UCF,1,2026-09-03,Bethune-Cookman,false,Acrisure Bounce House,43127,44206,0.9756,false
2026,Utah,1,2026-09-03,Idaho,false,Rice-Eccles Stadium,51444,51444,1.0000,false
